,CODI EOI,CODI INE,NOM ESTACIO,AREA URBANA,MUNICIPI,LATITUD,LONGITUD,ALTITUD,DATA,YEAR,MONTH,DAY,HOUR,OBSERVATION,M_O3_ppmv,M_T_celcius,M_P,M_O3_ug/m3
1481,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,18,72.0,0.04847119003534317,21.655847963442227,99877.3828125,94.80282893790839
1482,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,19,67.0,0.047698576003313065,21.148814616269647,99920.0703125,93.4923738766587
1483,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,20,67.0,0.04494896158576012,20.919010522586575,99958.3984375,88.20561801101753
1484,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,21,68.0,0.04347309470176697,20.387914606915558,99986.40625,85.48774610952293
1485,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,22,69.0,0.04113311320543289,19.91012933397741,100023.8515625,81.04849835840255
1486,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,23,57.0,0.038336269557476044,19.003398654749162,100081.921875,75.8160403889738
1487,8202001,8202,Sant Celoni,peri-urban,Sant Celoni,41.689097,2.495701,145,2016-07-14,2016,7,14,0,26.0,0.03808649256825447,20.054301803805174,99996.4140625,74.98797455874154
1488,17125001,17125,Pardines,rural,Pardines,42.311959,2.2130549999999998,1226,2016-07-14,2016,7,14,1,68.0,0.04557191580533981,9.604388688478934,86876.7734375,80.8347631618137
1489,17125001,17125,Pardines,rural,Pardines,42.311959,2.2130549999999998,1226,2016-07-14,2016,7,14,2,61.0,0.04309955984354019,8.691234888903011,86868.0,76.68928342631551
1490,17125001,17125,Pardines,rural,Pardines,42.311959,2.2130549999999998,1226,2016-07-14,2016,7,14,3,,0.042268164455890656,8.288196540370052,86875.1953125,75.32388273014082
1491,17125001,17125,Pardines,rural,Pardines,42.311959,2.2130549999999998,1226,2016-07-14,2016,7,14,4,52.0,0.0423051081597805,8.286275986083638,86849.0546875,75.36754782303369
1492,17125001,17125,Pardines,rural,Pardines,42.311959,2.2130549999999998,1226,2016-07-14,2016,7,14,5,53.0,0.04308994859457016,8.683860727690387,86829.5703125,76.64026772502557
1493,17125001,17125,Pardines,rural,Pardines,42.311959,2.2130549999999998,1226,2016-07-14,2016,7,14,6,54.0,0.04207745939493179,9.383220397316848,86807.1640625,74.63492717649149
1494,17125001,17125,Pardines,rural,Pardines,42.311959,2.2130549999999998,1226,2016-07-14,2016,7,14,7,57.0,0.044144898653030396,10.384509715031584,86813.625,78.03133639176495
1495,17125001,17125,Pardines,rural,Pardines,42.311959,2.2130549999999998,1226,2016-07-14,2016,7,14,8,59.0,0.043215200304985046,11.209629430481812,86802.265625,76.15636502316941
1496,17125001,17125,Pardines,rural,Pardines,42.311959,2.2130549999999998,1226,2016-07-14,2016,7,14,9,,0.043570972979068756,12.548091629651935,86798.765625,76.42052608727987
1497,17125001,17125,Pardines,rural,Pardines,42.311959,2.2130549999999998,1226,2016-07-14,2016,7,14,10,68.0,0.04372676834464073,13.300550168634174,86803.9375,76.49687637872472
1498,17125001,17125,Pardines,rural,Pardines,42.311959,2.2130549999999998,1226,2016-07-14,2016,7,14,11,75.0,0.04358835145831108,14.14429772010692,86815.3359375,76.0407590241958
1499,17125001,17125,Pardines,rural,Pardines,42.311959,2.2130549999999998,1226,2016-07-14,2016,7,14,12,74.0,0.04356063902378082,15.022961725329083,86827.203125,75.77106283250674
1500,17125001,17125,Pardines,rural,Pardines,42.311959,2.2130549999999998,1226,2016-07-14,2016,7,14,13,77.0,0.04443448781967163,15.244090289116173,86828.7890625,77.23321638051696
1501,17125001,17125,Pardines,rural,Pardines,42.311959,2.2130549999999998,1226,2016-07-14,2016,7,14,14,77.0,0.044562943279743195,14.954064231893312,86830.5234375,77.5360114762721
1502,17125001,17125,Pardines,rural,Pardines,42.311959,2.2130549999999998,1226,2016-07-14,2016,7,14,15,74.0,0.04297179728746414,14.606350865127808,86830.6171875,74.85796972818177
1503,17125001,17125,Pardines,rural,Pardines,42.311959,2.2130549999999998,1226,2016-07-14,2016,7,14,16,,0.04268103092908859,13.7934824945483,86821.53125,74.55427177066136
1504,17125001,17125,Pardines,rural,Pardines,42.311959,2.2130549999999998,1226,2016-07-14,2016,7,14,17,72.0,0.04508954659104347,13.476590786265149,86804.046875,78.83261229675145
1505,17125001,17125,Pardines,rural,Pardines,42.311959,2.2130549999999998,1226,2016-07-14,2016,7,14,18,,0.04959379881620407,12.688617174660408,86794.7109375,86.93732839708612
1506,17125001,17125,Pardines,rural,Pardines,42.311959,2.2130549999999998,1226,2016-07-14,2016,7,14,19,,0.05150726065039635,12.421002517017826,86818.8359375,90.40133848533777
1507,17125001,17125,Pardines,rural,Pardines,42.311959,2.2130549999999998,1226,2016-07-14,2016,7,14,20,83.0,0.05088384449481964,12.016920851856526,86858.4296875,89.47450391875527
1508,17125001,17125,Pardines,rural,Pardines,42.311959,2.2130549999999998,1226,2016-07-14,2016,7,14,21,92.0,0.0455906055867672,10.19446199785125,86901.7734375,80.72272736446284
1509,17125001,17125,Pardines,rural,Pardines,42.311959,2.2130549999999998,1226,2016-07-14,2016,7,14,22,99.0,0.04493635147809982,9.471658186029856,86908.8984375,79.77433052103474
1510,17125001,17125,Pardines,rural,Pardines,42.311959,2.2130549999999998,1226,2016-07-14,2016,7,14,23,94.0,0.04477733001112938,9.202572731710518,86954.046875,79.60911552590888
1511,17125001,17125,Pardines,rural,Pardines,42.311959,2.2130549999999998,1226,2016-07-14,2016,7,14,0,94.0,0.04446468502283096,9.583280470283285,86899.5703125,78.89736015308269
1512,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-14,2016,7,14,1,67.0,0.032856520265340805,21.238351248764218,101790.5390625,65.58656938611679
1513,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-14,2016,7,14,2,69.0,0.032020919024944305,20.397595270659053,101808.8359375,64.11317617412266
1514,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-14,2016,7,14,3,67.0,0.03179590404033661,19.681890871078508,101819.9453125,63.82520530686404
1515,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-14,2016,7,14,4,67.0,0.03014245815575123,19.200927146498714,101832.7265625,60.613326435614475
1516,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-14,2016,7,14,5,65.0,0.027782803401350975,18.899044846389245,101840.21875,55.93017191989339
1517,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-14,2016,7,14,6,,0.02642817609012127,18.942582840708553,101844.5703125,53.19748469428972
1518,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-14,2016,7,14,7,,0.02516256272792816,20.011750687938843,101845.2421875,50.46553300548045
1519,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-14,2016,7,14,8,38.0,0.026958106085658073,21.760032102163905,101829.1953125,53.73765350118321
1520,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-14,2016,7,14,9,37.0,0.03190122917294502,23.45367466678431,101804.4140625,63.212658214884456
1521,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-14,2016,7,14,10,44.0,0.036603089421987534,24.996271377555047,101782.5390625,72.1386808170132
1522,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-14,2016,7,14,11,55.0,0.04341937601566315,26.687768330800054,101735.3203125,85.05024188731892
1523,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-14,2016,7,14,12,68.0,0.046811267733573914,28.025530427172612,101684.859375,91.24174161734355
1524,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-14,2016,7,14,13,71.0,0.04722117260098457,30.27839035195558,101611.3125,91.29125353031868
1525,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-14,2016,7,14,14,73.0,0.047815870493650436,30.706436557565496,101548.734375,92.25389184655187
1526,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-14,2016,7,14,15,71.0,0.04760254919528961,30.394570721492812,101513.015625,91.9043411197928
1527,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-14,2016,7,14,16,69.0,0.04713641479611397,29.875525340156912,101494.609375,91.14374425856006
1528,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-14,2016,7,14,17,71.0,0.04666048288345337,29.02482231464421,101489.8203125,90.47320853252016
1529,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-14,2016,7,14,18,73.0,0.046394940465688705,27.59499226802967,101498.6484375,90.39388072429902
1530,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-14,2016,7,14,19,82.0,0.0449380949139595,26.734009922833195,101543.5703125,87.84566448924765
1531,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-14,2016,7,14,20,75.0,0.04409484192728996,25.86241004757221,101604.9140625,86.50074437052818
1532,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-14,2016,7,14,21,67.0,0.04097531735897064,25.01328987729454,101678.34375,80.66834979077467
1533,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-14,2016,7,14,22,61.0,0.03810534253716469,25.162590056465433,101737.078125,75.0239805778287
1534,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-14,2016,7,14,23,67.0,0.03703910484910011,23.706765208146805,101812.625,73.33676043595324
1535,43148028,43148,Tarragona (Parc de la Ciutat),urban,Tarragona,41.117399,1.241703,13,2016-07-14,2016,7,14,0,72.0,0.036498330533504486,21.50861182995436,101763.8828125,72.77028667312298
1536,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-14,2016,7,14,1,76.0,0.047754932194948196,12.287939384905997,89757.3671875,86.69283306910765
1537,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-14,2016,7,14,2,75.0,0.047902911901474,12.200567412131988,89744.1171875,86.9752565505177
1538,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-14,2016,7,14,3,76.0,0.047863081097602844,12.020456562222705,89736.84375,86.9507768936245
1539,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-14,2016,7,14,4,76.0,0.04757547378540039,11.70738116104468,89732.921875,86.51950166889297
1540,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-14,2016,7,14,5,75.0,0.046795252710580826,11.398476144558515,89733.7578125,85.1937908299679
1541,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-14,2016,7,14,6,73.0,0.04505511745810509,11.857299066561211,89721.28125,81.88232502176275
1542,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-14,2016,7,14,7,69.0,0.04511991888284683,12.982635948912673,89734.421875,81.68955661500706
1543,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-14,2016,7,14,8,65.0,0.045814160257577896,14.36785825865212,89720.546875,82.53409115122756
1544,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-14,2016,7,14,9,61.0,0.04596542939543724,15.520727240157498,89692.3046875,82.4499343170666
1545,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-14,2016,7,14,10,64.0,0.045150503516197205,15.927128575284883,89689.875,80.87212218768661
1546,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-14,2016,7,14,11,67.0,0.04427216202020645,16.189023563121225,89697.25,79.23360265984965
1547,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-14,2016,7,14,12,75.0,0.044224828481674194,16.544327213548627,89695.453125,79.05023215910357
1548,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-14,2016,7,14,13,74.0,0.04434232413768768,16.33939198852005,89701.765625,79.32194320237323
1549,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-14,2016,7,14,14,73.0,0.044561684131622314,15.329753475403322,89693.515625,79.98597808600486
1550,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-14,2016,7,14,15,73.0,0.04492797702550888,15.504679487371504,89681.0625,80.58339526527102
1551,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-14,2016,7,14,16,76.0,0.044700153172016144,13.884341678065084,89683.0234375,80.62912510359979
1552,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-14,2016,7,14,17,76.0,0.044774819165468216,13.21392419283518,89675.421875,80.94602356128159
1553,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-14,2016,7,14,18,73.0,0.045266468077898026,12.562941638149027,89692.6796875,82.03709096639889
1554,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-14,2016,7,14,19,75.0,0.04581429809331894,11.804011550585074,89708.53125,83.26578167931463
1555,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-14,2016,7,14,20,78.0,0.04591843858361244,11.4314425194558,89724.328125,83.57902596820973
1556,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-14,2016,7,14,21,80.0,0.04655156657099724,11.387816271555437,89746.2578125,84.76512570118942
1557,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-14,2016,7,14,22,84.0,0.047502551227808,11.303826151693215,89784.28125,86.55895820734673
1558,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-14,2016,7,14,23,85.0,0.04844103008508682,11.22235069243817,89827.84375,88.33718015548284
1559,25209001,25209,Sort,rural,Sort,42.405409000000006,1.129901,692,2016-07-14,2016,7,14,0,85.0,0.04754600673913956,12.311909293088945,89757.890625,86.30681189341804
1560,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-14,2016,7,14,1,69.0,0.03636705130338669,20.27871202135617,101579.4609375,72.68050578386823
1561,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-14,2016,7,14,2,68.0,0.03572915866971016,19.402344340340733,101599.0390625,71.6333666481757
1562,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-14,2016,7,14,3,68.0,0.03486141934990883,18.767387769176764,101611.9921875,70.05459430139908
1563,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-14,2016,7,14,4,65.0,0.03354615718126297,18.30517116318589,101620.6015625,67.52418157397197
1564,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-14,2016,7,14,5,63.0,0.03191863372921944,17.956985507069703,101628.578125,64.33007694060736
1565,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-14,2016,7,14,6,59.0,0.030918842181563377,17.986703127981116,101631.7734375,62.31065578650104
1566,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-14,2016,7,14,7,54.0,0.03079204261302948,18.928622039360903,101629.3984375,61.853551111264174
1567,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-14,2016,7,14,8,54.0,0.03191752731800079,20.89769309944927,101597.0,63.66472999241296
1568,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-14,2016,7,14,9,55.0,0.0349351242184639,22.78287260363254,101593.7421875,69.23769399594063
1569,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-14,2016,7,14,10,57.0,0.03999613597989082,24.547049408016562,101560.28125,78.77237798277206
1570,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-14,2016,7,14,11,60.0,0.04475696012377739,26.203853922613803,101525.1484375,87.63062646133197
1571,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-14,2016,7,14,12,65.0,0.046868469566106796,28.101420388247902,101462.7421875,91.13072386948171
1572,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-14,2016,7,14,13,69.0,0.04719042778015137,30.343118840627653,101390.4453125,91.01409421698096
1573,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-14,2016,7,14,14,71.0,0.047931574285030365,30.53161939106195,101338.6015625,92.33888983842317
1574,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-14,2016,7,14,15,74.0,0.047620467841625214,30.211196480517515,101307.3828125,91.80815934328065
1575,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-14,2016,7,14,16,76.0,0.04710475727915764,29.736163580657774,101291.1328125,90.94175256313513
1576,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-14,2016,7,14,17,79.0,0.04668903723359108,28.897702962503786,101284.4765625,90.38343122847277
1577,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-14,2016,7,14,18,78.0,0.047122348099946976,27.219439566951337,101290.796875,91.737673480948
1578,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-14,2016,7,14,19,80.0,0.04612443968653679,26.39758857305202,101329.8515625,90.07603010107394
1579,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-14,2016,7,14,20,74.0,0.0452318899333477,25.41125647334411,101390.484375,88.67782602090602
1580,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-14,2016,7,14,21,71.0,0.04298608377575874,24.435854240293338,101468.15625,84.61588904002768
1581,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-14,2016,7,14,22,65.0,0.04073990881443024,23.54000581201626,101537.65625,80.49164911505612
1582,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-14,2016,7,14,23,62.0,0.039815135300159454,22.28534729267693,101599.8515625,79.046995856293
1583,43171001,43171,Vila-seca,peri-urban,Vila-seca,41.111956,1.151943,41,2016-07-14,2016,7,14,0,68.0,0.03799348324537277,20.927664678027952,101551.8515625,75.74282028093937
1584,17184001,17184,Santa Pau,rural,Santa Pau,42.14328,2.5102029999999997,496,2016-07-14,2016,7,14,1,25.0,0.03424882888793945,13.310713904319073,95338.65625,65.80459756815131
1585,17184001,17184,Santa Pau,rural,Santa Pau,42.14328,2.5102029999999997,496,2016-07-14,2016,7,14,2,15.0,0.03379916027188301,12.821300994225112,95335.34375,65.04949831044006
1586,17184001,17184,Santa Pau,rural,Santa Pau,42.14328,2.5102029999999997,496,2016-07-14,2016,7,14,3,12.0,0.03380881994962692,12.544950844665323,95331.4453125,65.12836567014193
1587,17184001,17184,Santa Pau,rural,Santa Pau,42.14328,2.5102029999999997,496,2016-07-14,2016,7,14,4,10.0,0.03304782137274742,12.264659048798705,95320.3984375,63.71753466237285
1588,17184001,17184,Santa Pau,rural,Santa Pau,42.14328,2.5102029999999997,496,2016-07-14,2016,7,14,5,8.0,0.03195006027817726,12.29265085193964,95309.59375,61.58798418326503
1589,17184001,17184,Santa Pau,rural,Santa Pau,42.14328,2.5102029999999997,496,2016-07-14,2016,7,14,6,7.0,0.026845157146453857,13.085330027484417,95296.28125,51.597091527285514
1590,17184001,17184,Santa Pau,rural,Santa Pau,42.14328,2.5102029999999997,496,2016-07-14,2016,7,14,7,3.0,0.03390561789274216,14.313545375545061,95297.46875,64.88985538099574
