,CODI EOI,CODI INE,NOM ESTACIO,AREA URBANA,MUNICIPI,LATITUD,LONGITUD,ALTITUD,DATA,YEAR,MONTH,DAY,HOUR,OBSERVATION,M_PM10_ug m^-3,M_T_celcius,M_P,M_PM10_ug/m3
3578,8022006,8022,Berga,peri-urban,Berga,42.097902000000005,1.8482009999999998,661,2016-07-10,2016,7,10,3,18.0,1038.115478515625,21.21792857591356,94055.6640625,1038.115478515625
3579,8022006,8022,Berga,peri-urban,Berga,42.097902000000005,1.8482009999999998,661,2016-07-10,2016,7,10,4,18.0,1068.7508544921875,21.426071145082915,94038.90625,1068.7508544921875
3580,8022006,8022,Berga,peri-urban,Berga,42.097902000000005,1.8482009999999998,661,2016-07-10,2016,7,10,5,18.0,1179.422607421875,21.57786462414606,94022.703125,1179.422607421875
3581,8022006,8022,Berga,peri-urban,Berga,42.097902000000005,1.8482009999999998,661,2016-07-10,2016,7,10,6,17.0,1524.9598388671875,22.688942716012946,94002.9140625,1524.9598388671875
3582,8022006,8022,Berga,peri-urban,Berga,42.097902000000005,1.8482009999999998,661,2016-07-10,2016,7,10,7,17.0,1551.266357421875,23.112800877584846,94014.421875,1551.266357421875
3583,8022006,8022,Berga,peri-urban,Berga,42.097902000000005,1.8482009999999998,661,2016-07-10,2016,7,10,8,17.0,1503.5615234375,24.622015271004386,94001.328125,1503.5615234375
3584,8022006,8022,Berga,peri-urban,Berga,42.097902000000005,1.8482009999999998,661,2016-07-10,2016,7,10,9,20.0,1381.2869873046875,26.121911116366675,93989.4296875,1381.2869873046875
3585,8022006,8022,Berga,peri-urban,Berga,42.097902000000005,1.8482009999999998,661,2016-07-10,2016,7,10,10,19.0,1339.4693603515625,27.767701417421335,93966.9453125,1339.4693603515625
3586,8022006,8022,Berga,peri-urban,Berga,42.097902000000005,1.8482009999999998,661,2016-07-10,2016,7,10,11,19.0,1193.3482666015625,29.05907495158408,93945.5390625,1193.3482666015625
3587,8022006,8022,Berga,peri-urban,Berga,42.097902000000005,1.8482009999999998,661,2016-07-10,2016,7,10,12,24.0,1033.2322998046875,30.17755494292726,93924.9140625,1033.2322998046875
3588,8022006,8022,Berga,peri-urban,Berga,42.097902000000005,1.8482009999999998,661,2016-07-10,2016,7,10,13,30.0,1249.271240234375,30.654041260117367,93890.8515625,1249.271240234375
3589,8022006,8022,Berga,peri-urban,Berga,42.097902000000005,1.8482009999999998,661,2016-07-10,2016,7,10,14,,1099.490478515625,31.08538821647437,93865.546875,1099.490478515625
3590,8022006,8022,Berga,peri-urban,Berga,42.097902000000005,1.8482009999999998,661,2016-07-10,2016,7,10,15,,1058.2181396484375,31.21385472333003,93852.71875,1058.2181396484375
3591,8022006,8022,Berga,peri-urban,Berga,42.097902000000005,1.8482009999999998,661,2016-07-10,2016,7,10,16,,1149.5223388671875,31.09001910345154,93839.7421875,1149.5223388671875
3592,8022006,8022,Berga,peri-urban,Berga,42.097902000000005,1.8482009999999998,661,2016-07-10,2016,7,10,17,,1311.4169921875,29.931198797287664,93843.953125,1311.4169921875
3593,8022006,8022,Berga,peri-urban,Berga,42.097902000000005,1.8482009999999998,661,2016-07-10,2016,7,10,18,,1150.7579345703125,28.162029383367724,93863.2578125,1150.7579345703125
3594,8022006,8022,Berga,peri-urban,Berga,42.097902000000005,1.8482009999999998,661,2016-07-10,2016,7,10,19,,1220.8511962890625,26.53124183072157,93888.0546875,1220.8511962890625
3595,8022006,8022,Berga,peri-urban,Berga,42.097902000000005,1.8482009999999998,661,2016-07-10,2016,7,10,20,69.0,1312.8177490234375,25.425225362877086,93909.8984375,1312.8177490234375
3596,8022006,8022,Berga,peri-urban,Berga,42.097902000000005,1.8482009999999998,661,2016-07-10,2016,7,10,21,54.0,1242.0223388671875,24.354282077820187,93922.0078125,1242.0223388671875
3597,8022006,8022,Berga,peri-urban,Berga,42.097902000000005,1.8482009999999998,661,2016-07-10,2016,7,10,22,33.0,1114.7481689453125,23.574505028521457,93929.890625,1114.7481689453125
3598,8022006,8022,Berga,peri-urban,Berga,42.097902000000005,1.8482009999999998,661,2016-07-10,2016,7,10,23,27.0,1006.5224609375,23.167644498666675,93936.453125,1006.5224609375
3599,8022006,8022,Berga,peri-urban,Berga,42.097902000000005,1.8482009999999998,661,2016-07-10,2016,7,10,0,22.0,1221.592529296875,21.350615826922876,94131.953125,1221.592529296875
3600,8125013,8125,Montcada i Reixac (Can Sant Joan),peri-urban,Montcada i Reixac,41.469826,2.175836,29,2016-07-10,2016,7,10,1,19.0,3247.710693359375,26.764060448772057,100363.359375,3247.710693359375
3601,8125013,8125,Montcada i Reixac (Can Sant Joan),peri-urban,Montcada i Reixac,41.469826,2.175836,29,2016-07-10,2016,7,10,2,21.0,3242.55126953125,26.62616228608499,100338.4140625,3242.55126953125
3602,8125013,8125,Montcada i Reixac (Can Sant Joan),peri-urban,Montcada i Reixac,41.469826,2.175836,29,2016-07-10,2016,7,10,3,16.0,3712.7763671875,26.6284581651297,100315.9140625,3712.7763671875
3603,8125013,8125,Montcada i Reixac (Can Sant Joan),peri-urban,Montcada i Reixac,41.469826,2.175836,29,2016-07-10,2016,7,10,4,15.0,4236.05859375,26.630629814792655,100298.890625,4236.05859375
3604,8125013,8125,Montcada i Reixac (Can Sant Joan),peri-urban,Montcada i Reixac,41.469826,2.175836,29,2016-07-10,2016,7,10,5,12.0,5031.35107421875,26.50399175882484,100287.5078125,5031.35107421875
3605,8125013,8125,Montcada i Reixac (Can Sant Joan),peri-urban,Montcada i Reixac,41.469826,2.175836,29,2016-07-10,2016,7,10,6,15.0,5779.75537109375,26.818833553447973,100270.7578125,5779.75537109375
3606,8125013,8125,Montcada i Reixac (Can Sant Joan),peri-urban,Montcada i Reixac,41.469826,2.175836,29,2016-07-10,2016,7,10,7,20.0,5922.5283203125,27.990754521979568,100283.53125,5922.5283203125
3607,8125013,8125,Montcada i Reixac (Can Sant Joan),peri-urban,Montcada i Reixac,41.469826,2.175836,29,2016-07-10,2016,7,10,8,23.0,5689.8603515625,30.020313201866998,100273.09375,5689.8603515625
3608,8125013,8125,Montcada i Reixac (Can Sant Joan),peri-urban,Montcada i Reixac,41.469826,2.175836,29,2016-07-10,2016,7,10,9,27.0,4279.591796875,31.893042731151922,100261.3515625,4279.591796875
3609,8125013,8125,Montcada i Reixac (Can Sant Joan),peri-urban,Montcada i Reixac,41.469826,2.175836,29,2016-07-10,2016,7,10,10,26.0,6372.68359375,33.15487184125834,100240.109375,6372.68359375
3610,8125013,8125,Montcada i Reixac (Can Sant Joan),peri-urban,Montcada i Reixac,41.469826,2.175836,29,2016-07-10,2016,7,10,11,25.0,7337.291015625,31.43923793945345,100236.0859375,7337.291015625
3611,8125013,8125,Montcada i Reixac (Can Sant Joan),peri-urban,Montcada i Reixac,41.469826,2.175836,29,2016-07-10,2016,7,10,12,23.0,5358.89404296875,32.592169937201334,100206.265625,5358.89404296875
3612,8125013,8125,Montcada i Reixac (Can Sant Joan),peri-urban,Montcada i Reixac,41.469826,2.175836,29,2016-07-10,2016,7,10,13,32.0,3789.320068359375,34.13252537195535,100157.40625,3789.320068359375
3613,8125013,8125,Montcada i Reixac (Can Sant Joan),peri-urban,Montcada i Reixac,41.469826,2.175836,29,2016-07-10,2016,7,10,14,14.0,3563.245361328125,34.28625549464357,100136.109375,3563.245361328125
